"Sl No","Name of the Image","X min","Y min","X max","Y max","","",""
"1581","A_1368_1.LEFT_CC","356.43440246582","262.38052368164","419.76028442383","305.63278198242","","",""
"1582","A_1368_1.LEFT_MLO","390.63148498535","267.17224121094","501.14410400391","359.51976776123","","",""
"1583","A_1368_1.LEFT_MLO","204.43264007568","223.69316101074","531.38980865479","447.66178131103","","",""
"1584","A_1369_1.LEFT_CC","399.83951568603","130.86398124695","596.74800872803","259.41104888916","","",""
"1585","A_1369_1.LEFT_MLO","390.40599822998","0","640","452.50732421875","","",""
"1586","A_1369_1.LEFT_MLO","144.65403556824","40.239453315735","640","618.71379852295","","",""
"1587","A_1370_1.LEFT_CC","203.72467041016","52.384700775146","640","577.08782196045","","",""
"1588","A_1370_1.LEFT_MLO","284.19404983521","42.604312896729","640","580.08941650391","","",""
"1589","A_1371_1.RIGHT_CC","176.69672012329","436.86542510986","279.30202484131","483.90323638916","","",""
"1590","A_1371_1.RIGHT_MLO","3.5241821408272","115.88532447815","62.590560913086","222.19789505005","","",""
"1591","A_1372_1.RIGHT_CC","125.87980270386","147.62545585632","199.67393875122","194.75173950195","","",""
"1592","A_1372_1.RIGHT_CC","228.44192504883","240.09695053101","321.94820404053","294.22592163086","","",""
"1593","A_1372_1.RIGHT_MLO","367.1949005127","270.12540817261","435.84255218506","306.65746688843","","",""
"1594","A_1373_1.LEFT_CC","265.0891494751","236.54525756836","585.68420410156","453.3162689209","","",""
"1595","A_1373_1.LEFT_MLO","280.68399429321","276.28149032593","471.31614685059","422.13733673096","","",""
"1596","A_1373_1.LEFT_MLO","322.1346282959","6.919726729393","640","560.84049224854","","",""
"1597","A_1374_1.RIGHT_CC","94.625797271729","257.9824256897","465.53607940674","461.85157775879","","",""
"1598","A_1374_1.RIGHT_CC","132.95760154724","348.7801361084","304.82110977173","431.3321685791","","",""
"1599","A_1374_1.RIGHT_CC","43.09877872467","154.20909881592","522.95986175537","484.13841247559","","",""
"1600","A_1374_1.RIGHT_CC","113.61565589905","315.75075149536","313.30137252808","426.92901611328","","",""
"1601","A_1374_1.RIGHT_CC","342.71396636963","296.32272720337","467.72167205811","429.68036651611","","",""
"1602","A_1374_1.RIGHT_MLO","140.64593315125","209.95792388916","497.79022216797","386.85356140137","","",""
"1603","A_1375_1.LEFT_CC","342.94826507568","354.83459472656","386.56967163086","384.56142425537","","",""
"1604","A_1375_1.LEFT_MLO","363.92959594727","61.048097610474","640","515.59188842773","","",""
"1605","A_1376_1.LEFT_CC","92.6535987854","85.982341766357","626.27883911133","560.42957305908","","",""
"1606","A_1376_1.LEFT_MLO","437.8377532959","0","640","513.07762145996","","",""
"1607","A_1376_1.LEFT_MLO","132.39603042602","389.06169891357","233.30261230469","493.95805358887","","",""
"1608","A_1378_1.LEFT_CC","249.20593261719","216.05983734131","595.55683135986","440.64422607422","","",""
"1609","A_1378_1.LEFT_CC","234.74378585815","283.50452423096","489.36546325684","437.09625244141","","",""
"1610","A_1378_1.LEFT_MLO","221.37931823731","259.75749969482","494.59617614746","466.47636413574","","",""
"1611","A_1378_1.RIGHT_CC","197.95780181885","281.3009262085","436.58580780029","424.30255889893","","",""
"1612","A_1379_1.LEFT_CC","335.40184020996","369.58274841309","607.95875549316","526.47754669189","","",""
"1613","A_1379_1.LEFT_CC","231.695728302","98.976078033447","633.97033691406","486.74125671387","","",""
"1614","A_1379_1.LEFT_MLO","432.12905883789","63.930048942566","640","300.69570541382","","",""
"1615","A_1379_1.LEFT_MLO","250.46941757202","313.30320358276","640","523.58661651611","","",""
"1616","A_1379_1.LEFT_MLO","406.87065124512","194.15269851685","508.98719787598","271.55588150024","","",""
"1617","A_1379_1.LEFT_MLO","237.81637191773","60.96987247467","640","575.81466674805","","",""
"1618","A_1380_1.LEFT_CC","121.32179260254","93.012113571167","631.31298065186","538.35548400879","","",""
"1619","A_1380_1.LEFT_CC","516.39999389648","143.89209747314","604.5276260376","211.57152175903","","",""
"1620","A_1380_1.LEFT_MLO","125.23964881897","106.24260902405","640","539.61566925049","","",""
"1621","A_1381_1.RIGHT_CC","404.79122161865","283.90420913696","498.32847595215","380.10894775391","","",""
"1622","A_1381_1.RIGHT_CC","191.96300506592","273.9595413208","271.38050079346","327.76741027832","","",""
"1623","A_1381_1.RIGHT_MLO","411.06822967529","246.7430305481","512.09316253662","314.53392028809","","",""
"1624","A_1381_1.RIGHT_MLO","502.64278411865","377.7921295166","566.92646026611","416.69826507568","","",""
"1625","A_1382_1.RIGHT_CC","47.678499221802","180.9125328064","253.30743789673","291.09497070312","","",""
"1626","A_1382_1.RIGHT_CC","132.44229316711","342.60150909424","193.68234634399","376.62845611572","","",""
"1627","A_1382_1.RIGHT_CC","237.88177490234","246.23952865601","418.30123901367","352.35626220703","","",""
"1628","A_1382_1.RIGHT_CC","59.347968101502","177.62937545776","354.58042144775","335.09304046631","","",""
"1629","A_1382_1.RIGHT_MLO","75.690546035767","298.74925613403","438.55579376221","513.29490661621","","",""
"1630","A_1382_1.RIGHT_MLO","245.94234466553","321.85043334961","431.60457611084","496.59152984619","","",""
"1631","A_1382_1.RIGHT_MLO","223.33393096924","307.85404205322","346.42143249512","386.41883850098","","",""
"1632","A_1384_1.RIGHT_CC","135.14044761658","206.11438751221","445.34732818603","454.79011535645","","",""
"1633","A_1384_1.RIGHT_CC","52.81352519989","112.79666900635","436.11797332764","449.61315155029","","",""
"1634","A_1384_1.RIGHT_CC","21.236963272095","125.97857475281","322.27443695068","347.68772125244","","",""
"1635","A_1384_1.RIGHT_CC","45.484051704407","180.67707061768","246.33916854858","326.00666046143","","",""
"1636","A_1384_1.RIGHT_MLO","42.786378860474","309.57950592041","441.08795166016","541.46289825439","","",""
"1637","A_1385_1.LEFT_CC","192.44087219238","216.85703277588","488.92574310303","429.68101501465","","",""
"1638","A_1385_1.LEFT_CC","176.33619308472","167.8168296814","589.84844207764","442.1305847168","","",""
"1639","A_1385_1.LEFT_CC","241.59210205078","247.2975730896","470.77556610107","400.53329467773","","",""
"1640","A_1385_1.LEFT_MLO","197.79417037964","286.47718429565","572.33726501465","431.61083221436","","",""
"1641","A_1385_1.LEFT_MLO","207.49570846558","279.99551773071","438.96289825439","430.29903411865","","",""
"1642","A_1386_1.LEFT_CC","180.31368255615","301.43724441528","285.16000747681","404.98634338379","","",""
"1643","A_1386_1.LEFT_CC","427.04658508301","170.54592132568","533.67603302002","215.86313247681","","",""
"1644","A_1386_1.LEFT_MLO","345.58544158936","269.04705047607","504.00093078613","338.06606292725","","",""
"1645","A_1387_1.LEFT_CC","286.83183670044","410.4056930542","334.60578918457","440.70266723633","","",""
"1646","A_1387_1.LEFT_CC","374.43916320801","143.92900466919","622.69264221191","275.90238571167","","",""
"1647","A_1387_1.LEFT_CC","144.22224998474","141.25398635864","582.74368286133","409.86740112305","","",""
"1648","A_1387_1.LEFT_MLO","384.59644317627","10.5810546875","640","420.14270782471","","",""
"1649","A_1387_1.LEFT_MLO","273.35065841675","494.7375869751","320.02391815186","528.67038726807","","",""
"1650","A_1387_1.LEFT_MLO","484.94499206543","123.06943893433","640","396.53522491455","","",""
"1651","A_1388_1.RIGHT_CC","0","161.56932830811","353.89362335205","603.01643371582","","",""
"1652","A_1389_1.LEFT_CC","332.10094451904","388.27781677246","397.51697540283","434.90737915039","","",""
"1653","A_1389_1.LEFT_CC","274.65032577515","89.698705673218","617.92633056641","257.05648422241","","",""
"1654","A_1389_1.LEFT_CC","279.64681625366","290.03395080566","382.91271209717","378.84437561035","","",""
"1655","A_1389_1.LEFT_MLO","260.14251708984","318.11227798462","317.52319335938","372.04601287842","","",""
"1656","A_1389_1.LEFT_MLO","154.85192298889","181.75371170044","534.40734863281","315.46224594116","","",""
"1657","A_1389_1.LEFT_MLO","446.10939025879","0","640","481.30592346191","","",""
"1658","A_1390_1.RIGHT_CC","170.91667175293","298.35716247559","423.39317321777","437.74070739746","","",""
"1659","A_1390_1.RIGHT_MLO","35.390543937683","336.9217300415","428.70899200439","517.24784851074","","",""
"1660","A_1391_1.LEFT_CC","192.55891799927","88.973197937012","640","430.16334533691","","",""
"1661","A_1391_1.LEFT_MLO","206.30304336548","250.50342559814","575.88863372803","507.66975402832","","",""
"1662","A_1391_1.LEFT_MLO","179.78498458862","62.716536521912","640","540.11699676514","","",""
"1663","A_1392_1.LEFT_CC","237.3825263977","75.611295700073","640","410.74447631836","","",""
"1664","A_1392_1.LEFT_CC","369.71652984619","100.21015167236","626.46884918213","247.46437072754","","",""
"1665","A_1392_1.LEFT_MLO","275.32051086426","9.6264976263046","628.49342346191","397.38548278809","","",""
"1666","A_1393_1.LEFT_CC","2.9511395096779","41.199278831482","198.75904083252","180.98770141602","","",""
"1667","A_1393_1.LEFT_MLO","227.34884262085","221.923828125","578.14109802246","528.21598052979","","",""
"1668","A_1393_1.LEFT_MLO","218.52296829224","41.589374542236","640","515.7373046875","","",""
"1669","A_1394_1.RIGHT_CC","49.249510765076","140.71334838867","248.1932258606","233.86713027954","","",""
"1670","A_1394_1.RIGHT_CC","67.122793197632","243.505859375","156.81131362915","306.60020828247","","",""
"1671","A_1394_1.RIGHT_CC","99.093198776245","256.84299468994","487.71549224853","428.82965087891","","",""
"1672","A_1394_1.RIGHT_CC","54.914054870605","134.98551368713","326.11228942871","295.6476020813","","",""
"1673","A_1394_1.RIGHT_CC","46.157603263855","145.90216636658","502.30930328369","479.23236846924","","",""
"1674","A_1394_1.RIGHT_MLO","129.60708618164","222.89646148682","466.79084777832","426.3455581665","","",""
"1675","A_1394_1.RIGHT_MLO","71.824674606323","376.82765960693","151.2890625","442.66757965088","","",""
"1676","A_1394_1.RIGHT_MLO","153.28057289124","224.05601501465","367.25826263428","399.54872131348","","",""
"1677","A_1396_1.LEFT_CC","177.98793792725","151.41289710999","585.22911071777","442.60540008545","","",""
"1678","A_1396_1.LEFT_MLO","219.44883346558","243.78702163696","510.77911376953","476.20468139648","","",""
"1679","A_1396_1.LEFT_MLO","228.44177246094","278.22343826294","459.65194702148","441.13925933838","","",""
"1680","A_1397_1.LEFT_CC","245.64067840576","222.58420944214","608.56174468994","477.63397216797","","",""
"1681","A_1397_1.LEFT_CC","452.01557159424","198.14765930176","618.02070617676","302.59031295776","","",""
"1682","A_1397_1.LEFT_CC","407.45399475098","304.10984039307","585.24356842041","469.17720794678","","",""
"1683","A_1397_1.LEFT_MLO","380.41454315186","287.02415466309","478.53096008301","351.37344360352","","",""
"1684","A_1397_1.LEFT_MLO","207.93056488037","285.11173248291","531.31820678711","526.80061340332","","",""
"1685","A_1397_1.LEFT_MLO","486.1238861084","0","640","152.0263671875","","",""
"1686","A_1398_1.LEFT_CC","585.3536605835","267.6149559021","640","458.13701629639","","",""
"1687","A_1398_1.LEFT_MLO","135.01170158386","57.024807929993","640","605.89519500732","","",""
"1688","A_1405_1.RIGHT_CC","376.71848297119","48.329377174377","463.02085876465","104.08735275269","","",""
"1689","A_1406_1.LEFT_CC","597.22717285156","18.877612352371","640","164.88285064697","","",""
"1690","A_1406_1.LEFT_MLO","587.28137969971","462.46200561523","639.32552337646","597.00820922852","","",""
"1691","A_1407_1.LEFT_CC","270.42501449585","411.21932983398","406.35223388672","514.83039855957","","",""
"1692","A_1407_1.LEFT_CC","451.60190582275","320.20748138428","538.29566955566","370.26050567627","","",""
"1693","A_1407_1.LEFT_MLO","258.8067817688","218.3261680603","516.93641662598","307.72409439087","","",""
"1694","A_1408_1.LEFT_CC","410.11318206787","136.34170532227","604.11602020264","235.71708679199","","",""
"1695","A_1408_1.LEFT_MLO","321.84028625488","218.71545791626","493.674659729","293.32071304321","","",""
"1696","A_1408_1.LEFT_MLO","122.46053695679","336.57337188721","296.58658981323","449.51347351074","","",""
"1697","A_1408_1.LEFT_MLO","506.79183959961","27.667138576508","640","458.76777648926","","",""
"1698","A_1409_1.RIGHT_CC","523.07010650635","28.536658287048","640","112.26689338684","","",""
"1699","A_1409_1.RIGHT_MLO","308.48880767822","327.21446990967","348.88423919678","355.57090759277","","",""
"1700","A_1410_1.LEFT_CC","164.52522277832","101.09868049622","640","531.24336242676","","",""
"1701","A_1410_1.LEFT_MLO","130.16969680786","83.190956115723","640","541.25919342041","","",""
"1702","A_1411_1.RIGHT_CC","303.10403823852","317.56914138794","459.95555877686","472.13314056397","","",""
"1703","A_1411_1.RIGHT_CC","338.42136383057","319.17123794556","445.9105682373","377.83580780029","","",""
"1704","A_1411_1.RIGHT_CC","319.61479187012","318.54454040527","455.25848388672","418.20404052734","","",""
"1705","A_1411_1.RIGHT_CC","412.88249969482","19.790586233139","497.53711700439","78.574967384338","","",""
"1706","A_1411_1.RIGHT_MLO","499.8217010498","67.316918373108","595.83404541016","104.28905487061","","",""
"1707","A_1412_1.RIGHT_CC","236.77652359009","468.61881256103","279.43744659424","496.27304077148","","",""
"1708","A_1412_1.RIGHT_CC","450.30261993408","16.979541778564","640","182.20445632935","","",""
"1709","A_1412_1.RIGHT_CC","353.35350036621","18.746147155762","453.36750030518","82.381687164307","","",""
"1710","A_1412_1.RIGHT_MLO","281.88997268677","378.97720336914","326.16016387939","412.43648529053","","",""
"1711","A_1413_1.LEFT_CC","344.84661102295","240.92716217041","418.12606811523","274.51681137085","","",""
"1712","A_1413_1.LEFT_MLO","403.15326690674","443.69403839111","465.38608551025","472.58117675781","","",""
"1713","A_1414_1.RIGHT_CC","277.13888168335","225.68552017212","467.89733886719","458.11534881592","","",""
"1714","A_1414_1.RIGHT_CC","128.67055892944","126.23439788818","404.140625","254.77293014526","","",""
"1715","A_1414_1.RIGHT_CC","196.94458007812","460.85536956787","244.47925567627","498.46012115478","","",""
"1716","A_1414_1.RIGHT_CC","442.75371551514","14.386613368988","636.56471252441","171.43171310425","","",""
"1717","A_1414_1.RIGHT_MLO","241.37172698975","201.79958343506","479.93499755859","455.68000793457","","",""
"1718","A_1414_1.RIGHT_MLO","231.25686645508","206.73719406128","402.85858154297","309.07188415527","","",""
"1719","A_1414_1.RIGHT_MLO","49.114875793457","177.34672546387","504.49886322022","603.93238067627","","",""
"1720","A_1414_1.RIGHT_MLO","156.34829521179","209.02875900269","510.6010055542","538.11878204346","","",""
"1721","A_1419_1.LEFT_CC","545.17185211182","241.80522918701","640","548.90686035156","","",""
"1722","A_1419_1.LEFT_MLO","243.94731521606","374.46765899658","308.01397323608","427.14519500732","","",""
"1723","A_1419_1.LEFT_MLO","247.76954650879","171.94644927979","458.96659851074","344.88510131836","","",""
"1724","A_1420_1.LEFT_CC","190.09105682373","123.67262840271","640","481.19667053223","","",""
"1725","A_1420_1.LEFT_CC","408.55278015137","315.61231613159","593.55754852295","464.96185302734","","",""
"1726","A_1420_1.LEFT_CC","0","50.773525238037","59.529671669006","129.09467697144","","",""
"1727","A_1420_1.LEFT_MLO","171.61661148071","117.82106399536","625.90419769287","558.20484161377","","",""
"1728","A_1420_1.LEFT_MLO","223.89102935791","250.48496246338","622.96653747559","523.30352783203","","",""
"1729","A_1420_1.LEFT_MLO","407.05230712891","256.02167129517","489.29744720459","307.68774032593","","",""
"1730","A_1421_1.RIGHT_CC","168.76529693604","406.09706878662","222.30010986328","443.28205108643","","",""
"1731","A_1421_1.RIGHT_MLO","308.72272491455","195.86345672607","426.95281982422","282.09772109985","","",""
"1732","A_1422_1.RIGHT_CC","20.928647518158","187.3410987854","568.40129852295","570.39134979248","","",""
"1733","A_1422_1.RIGHT_MLO","0","23.362908363342","383.97026062012","469.63020324707","","",""
"1734","A_1423_1.LEFT_CC","8.302286863327","38.181445598602","148.09864044189","222.99812316894","","",""
"1735","A_1423_1.LEFT_MLO","0","45.154204368591","52.075033187866","105.96126556397","","",""
"1736","A_1424_1.RIGHT_CC","30.295133590698","174.59135055542","464.52610015869","535.64201354981","","",""
"1737","A_1424_1.RIGHT_CC","85.114145278931","219.33525085449","392.34447479248","480.39039611816","","",""
"1738","A_1424_1.RIGHT_MLO","47.791132926941","308.01969528198","396.37565612793","493.4281539917","","",""
"1739","A_1424_1.RIGHT_MLO","279.96070861816","348.05610656738","381.25545501709","405.26763916016","","",""
"1740","A_1424_1.RIGHT_MLO","249.12586212158","312.83027648926","380.13927459717","442.52696990967","","",""
"1741","A_1425_1.RIGHT_CC","53.637499809265","180.33740997314","438.42247009277","492.16506958008","","",""
"1742","A_1425_1.RIGHT_CC","8.7638348340988","121.10060691834","459.39769744873","568.04767608643","","",""
"1743","A_1427_1.LEFT_CC","218.54391098023","126.9105052948","629.66194152832","478.85452270508","","",""
"1744","A_1427_1.LEFT_CC","435.72261810303","361.93096160889","506.83788299561","414.78935241699","","",""
"1745","A_1427_1.LEFT_CC","525.33535003662","146.11652374268","640","491.41902923584","","",""
"1746","A_1427_1.LEFT_MLO","203.83903503418","67.001757621765","638.78749847412","526.8607711792","","",""
"1747","A_1427_1.LEFT_MLO","215.33533096313","204.51990127563","513.06064605713","519.58324432373","","",""
"1748","A_1429_1.LEFT_MLO","240.85922241211","61.589813232422","628.10832977295","482.4743270874","","",""
"1749","A_1429_1.LEFT_MLO","256.05178833008","130.74241638184","582.95341491699","377.40882873535","","",""
"1750","A_1430_1.LEFT_CC","262.72844314575","125.71632385254","640","450.65696716309","","",""
"1751","A_1430_1.LEFT_CC","435.42461395264","338.36006164551","608.1233215332","448.00933837891","","",""
"1752","A_1430_1.LEFT_CC","403.01658630371","117.68446922302","633.52317810059","271.70787811279","","",""
"1753","A_1430_1.LEFT_MLO","295.74066162109","298.17377090454","611.1234664917","532.49286651611","","",""
"1754","A_1430_1.LEFT_MLO","253.35359573364","26.643133163452","640","514.455909729","","",""
"1755","A_1430_1.LEFT_MLO","582.90222167969","65.538415908814","629.6293258667","99.440298080444","","",""
"1756","A_1432_1.LEFT_CC","270.57312011719","36.26118183136","640","450.28827667236","","",""
"1757","A_1432_1.LEFT_MLO","468.17672729492","259.15990829468","558.35289001465","327.27046966553","","",""
"1758","A_1432_1.LEFT_MLO","336.53507232666","12.747160196304","640","255.63552856445","","",""
"1759","A_1432_1.LEFT_MLO","444.50019836426","250.81140518188","564.50790405273","344.42474365234","","",""
"1760","A_1432_1.LEFT_MLO","291.79685592651","217.8223991394","562.90691375732","428.08979034424","","",""
"1761","A_1432_1.LEFT_MLO","309.38913345337","34.660694599152","640","357.63042449951","","",""
"1762","A_1434_1.RIGHT_CC","200.9468460083","250.82664489746","344.1637802124","334.31411743164","","",""
"1763","A_1434_1.RIGHT_CC","117.07126617432","190.3870010376","266.80086135864","256.44155502319","","",""
"1764","A_1434_1.RIGHT_CC","151.63039207458","241.06634140015","486.52202606201","509.45163726807","","",""
"1765","A_1434_1.RIGHT_CC","322.9748916626","34.046142101288","388.30062866211","81.400079727173","","",""
"1766","A_1434_1.RIGHT_CC","127.0040512085","404.32712554932","174.377784729","440.20904541016","","",""
"1767","A_1434_1.RIGHT_CC","176.26523971558","371.8773651123","280.58662414551","455.43621063232","","",""
"1768","A_1434_1.RIGHT_CC","38.058497905731","207.23327636719","520.1628112793","595.48393249512","","",""
"1769","A_1434_1.RIGHT_CC","359.58469390869","395.14789581299","447.81860351562","467.24769592285","","",""
"1770","A_1434_1.RIGHT_CC","349.76356506348","390.46440124512","462.65380859375","508.94153594971","","",""
"1771","A_1435_1.LEFT_CC","221.67947769165","59.053063392639","640","593.58242034912","","",""
"1772","A_1435_1.LEFT_MLO","379.93270874023","317.61695861816","424.7713470459","350.17719268799","","",""
"1773","A_1435_1.LEFT_MLO","399.27726745605","0","640","290.90726852417","","",""
"1774","A_1435_1.LEFT_MLO","387.69710540772","1.6580078005791","640","531.99771881104","","",""
"1775","A_1436_1.LEFT_CC","164.15546417236","91.141014099121","621.52938842773","600.64735412598","","",""
"1776","A_1436_1.LEFT_MLO","243.04807662964","274.46611404419","416.21154785156","440.45185089111","","",""
"1777","A_1437_1.LEFT_CC","76.838607788086","64.076824188232","640","544.05979156494","","",""
"1778","A_1437_1.LEFT_MLO","158.44864845276","42.076449394226","640","587.19188690186","","",""
"1779","A_1438_1.LEFT_CC","287.58310317993","316.77589416504","398.09482574463","374.27425384522","","",""
"1780","A_1438_1.LEFT_CC","270.90877532959","367.41363525391","339.84596252441","452.38006591797","","",""
"1781","A_1438_1.LEFT_CC","257.25776672363","167.99364089966","365.71685791016","214.05647277832","","",""
"1782","A_1438_1.LEFT_CC","494.79690551758","112.65976905823","567.47215270996","157.20070838928","","",""
"1783","A_1438_1.LEFT_MLO","475.61252593994","2.1483074128628","640","445.78399658203","","",""
"1784","A_1438_1.LEFT_MLO","112.27830886841","261.75258636475","307.97578811646","388.32973480225","","",""
"1785","A_1438_1.LEFT_MLO","441.6792678833","218.95843505859","515.82328796387","276.60934448242","","",""
"1786","A_1438_1.LEFT_MLO","359.45980072022","204.10120010376","448.22620391846","259.56214904785","","",""
"1787","A_1440_1.RIGHT_CC","0","0","640","522.39604949951","","",""
"1788","A_1440_1.RIGHT_MLO","0","0.65615236759186","640","283.62874984741","","",""
"1789","A_1441_1.LEFT_CC","228.86234283447","72.760076522827","640","613.94805908203","","",""
"1790","A_1441_1.LEFT_MLO","344.22546386719","17.501692771912","640","243.92337799072","","",""
"1791","A_1442_1.LEFT_CC","406.39331817627","316.8921661377","496.47415161133","424.17163848877","","",""
"1792","A_1442_1.LEFT_MLO","384.885597229","28.316943645477","640","535.2823638916","","",""
"1793","A_1442_1.LEFT_MLO","458.56647491455","283.3731842041","514.78660583496","320.10887145996","","",""
"1794","A_1443_1.LEFT_CC","464.50710296631","396.13918304443","509.55619812012","424.95426177978","","",""
"1795","A_1443_1.LEFT_CC","437.86182403564","202.07857131958","531.23336791992","287.28015899658","","",""
"1796","A_1443_1.LEFT_MLO","354.05689239502","367.23007202148","392.00214385986","395.30387878418","","",""
"1797","A_1443_1.LEFT_MLO","409.27661895752","309.29004669189","449.1385269165","340.57624816895","","",""
"1798","A_1443_1.LEFT_MLO","471.87305450439","17.938265800476","640","456.0209274292","","",""
"1799","A_1443_1.LEFT_MLO","113.57876777649","390.58223724365","293.43992233276","509.83303070068","","",""
"1800","A_1444_1.LEFT_CC","122.22144126892","93.094320297241","617.21168518066","434.36321258545","","",""
"1801","A_1444_1.LEFT_MLO","174.66648101807","295.4328918457","431.93099975586","542.93079376221","","",""
"1802","A_1444_1.LEFT_MLO","180.96887588501","341.90628051758","350.85475921631","528.68141174316","","",""
"1803","A_1444_1.LEFT_MLO","301.93340301514","8.2174646854401","640","403.83666992188","","",""
"1804","A_1445_1.LEFT_CC","372.46795654297","350.59730529785","440.40218353272","410.96019744873","","",""
"1805","A_1445_1.LEFT_CC","170.33847808838","363.71627807617","268.06924819946","468.93405914307","","",""
"1806","A_1445_1.LEFT_MLO","166.18194580078","267.46732711792","510.39386749268","531.38172149658","","",""
"1807","A_1445_1.LEFT_MLO","134.79424476624","55.247073173523","640","626.21643066406","","",""
"1808","A_1446_1.LEFT_CC","232.83575057983","174.2532157898","608.92665863037","491.20319366455","","",""
"1809","A_1446_1.LEFT_MLO","263.16383361816","242.18975067139","614.13562774658","482.41157531738","","",""
"1810","A_1446_1.LEFT_MLO","245.18217086792","53.162989616394","640","501.29241943359","","",""
"1811","A_1446_1.LEFT_MLO","277.59160995483","236.31420135498","492.32761383057","459.90749359131","","",""
"1812","A_1447_1.RIGHT_CC","30.88009595871","138.82109642029","375.58372497559","463.13991546631","","",""
"1813","A_1447_1.RIGHT_CC","45.254583358765","144.46499824524","292.98860549927","302.60795593262","","",""
"1814","A_1447_1.RIGHT_CC","94.46870803833","244.94094848633","266.60322189331","364.0548324585","","",""
"1815","A_1448_1.LEFT_MLO","272.97233581543","186.07418060303","597.38834381104","507.07092285156","","",""
"1816","A_1448_1.LEFT_MLO","501.74556732178","113.39433670044","619.99843597412","211.07376098633","","",""
"1817","A_1448_1.LEFT_MLO","265.50407409668","186.67301177979","470.23124694824","461.88018798828","","",""
"1818","A_1448_1.LEFT_MLO","476.85340881348","357.06527709961","580.38009643555","443.87523651123","","",""
"1819","A_1449_1.LEFT_CC","219.7088432312","195.04487991333","624.06536102295","501.87610626221","","",""
"1820","A_1449_1.LEFT_MLO","205.77663421631","304.39939498901","535.72013854981","516.86183929443","","",""
"1821","A_1449_1.LEFT_MLO","218.42372894287","320.14923095703","448.36040496826","501.54174804688","","",""
"1822","A_1449_1.LEFT_MLO","516.87629699707","394.93789672852","624.57481384277","489.39651489258","","",""
"1823","A_1449_1.LEFT_MLO","512.50961303711","377.89005279541","630.78105926514","524.17644500732","","",""
"1824","A_1450_1.LEFT_CC","363.97239685059","211.45915985107","394.27658081055","236.38603210449","","",""
"1825","A_1450_1.LEFT_MLO","288.7237739563","345.58387756348","334.8021697998","377.03548431397","","",""
"1826","A_1452_1.RIGHT_CC","297.11185455322","218.11531066894","482.94708251953","395.08888244629","","",""
"1827","A_1452_1.RIGHT_MLO","316.38874053955","320.73963165283","472.59174346924","464.75608825684","","",""
"1828","A_1453_1.LEFT_CC","301.34534835815","279.8814201355","389.8503112793","335.84510803223","","",""
"1829","A_1453_1.LEFT_CC","183.64181518555","84.93106842041","620.27057647705","496.20822906494","","",""
"1830","A_1453_1.LEFT_CC","177.15396881104","215.83343505859","558.23028564453","486.80870056152","","",""
"1831","A_1453_1.LEFT_MLO","180.41904449463","42.056674957275","639.59674835205","545.40180206299","","",""
"1832","A_1453_1.LEFT_MLO","180.42903900146","259.25495147705","561.92070007324","489.12437438965","","",""
"1833","A_1454_1.LEFT_CC","385.74844360352","170.17337799072","490.1399230957","239.9698638916","","",""
"1834","A_1455_1.LEFT_CC","233.00525665283","367.75295257568","316.72472000122","435.02094268799","","",""
"1835","A_1455_1.LEFT_MLO","350.20175933838","0","640","410.95012664795","","",""
"1836","A_1456_1.RIGHT_CC","233.44720840454","231.17265701294","309.14323806763","287.01332092285","","",""
"1837","A_1456_1.RIGHT_CC","0","160.15687942505","492.2758102417","605.40431976318","","",""
"1838","A_1456_1.RIGHT_MLO","199.64456558227","320.8353805542","318.29357147217","405.53707122803","","",""
"1839","A_1456_1.RIGHT_MLO","206.99882507324","312.6807975769","391.76029205322","458.10997009277","","",""
"1840","A_1456_1.RIGHT_MLO","192.24548339844","310.08653640747","365.91045379639","419.24877166748","","",""
"1841","A_1456_1.RIGHT_MLO","241.46022796631","319.03884887695","309.77500915527","361.7533493042","","",""
"1842","A_1458_1.RIGHT_CC","145.97533226013","190.62803268433","238.98948669434","250.28894424438","","",""
"1843","A_1459_1.LEFT_CC","280.94076156616","113.06412696838","640","483.58985900879","","",""
"1844","A_1459_1.LEFT_MLO","260.23645401001","267.35618591309","615.06538391113","513.06125640869","","",""
"1845","A_1459_1.LEFT_MLO","316.71098709106","17.351220846176","617.53295898438","290.04024505615","","",""
"1846","A_1459_1.LEFT_MLO","329.13196563721","179.60336685181","511.55822753906","290.39590835571","","",""
"1847","A_1459_1.LEFT_MLO","425.5184173584","106.0622882843","600.60592651367","227.97971725464","","",""
"1848","A_1461_1.LEFT_CC","258.71421813965","188.77658843994","616.19766235352","410.37063598633","","",""
"1849","A_1461_1.LEFT_CC","269.89099502563","350.62717437744","339.82349395752","408.50387573242","","",""
"1850","A_1461_1.LEFT_MLO","226.9822883606","263.83209228516","514.49104309082","481.45580291748","","",""
"1851","A_1470_1.LEFT_CC","403.21750640869","313.04718017578","492.23941802978","403.40869903564","","",""
"1852","A_1470_1.LEFT_CC","183.45632553101","134.54405784607","640","374.03511047363","","",""
"1853","A_1470_1.LEFT_MLO","485.93650817871","0","640","123.54141235352","","",""
"1854","A_1470_1.LEFT_MLO","189.29414749145","272.37016677857","455.64273834228","488.40938568115","","",""
"1855","A_1470_1.LEFT_MLO","488.09856414795","465.22342681885","571.87839508057","499.231300354","","",""
"1856","A_1470_1.LEFT_MLO","306.04280471802","314.22597885132","454.50622558594","434.2472076416","","",""
